clap_rank,guitar_rank,hat_rank,kick_rank,piano_rank,rim_rank,shake_rank,snare_rank,synth_rank,clap,guitar,hat,kick,piano,rim,shake,snare,synth,oscType_0,isNoise_0,A_0,D_0,S_0,R_0,pitch_0_0,pitch_1_0,pitch_2_0,pitch_3_0,bpCutLow_0,bpCutHigh_0,bpOrder_0,amplitude_0,start_0,length_0
9.0,6.0,1.0,4.0,8.0,7.0,3.0,5.0,2.0,0.0,0.05044104903936386,0.2829175293445587,0.11630547791719437,0.0006522671901620924,0.013655345886945724,0.17028863728046417,0.08805864304304123,0.27768105268478394,1,1,3,1,0,0,74,112,56,0,96,107,0,3,9,0
6.0,3.0,2.0,8.0,7.0,9.0,4.0,5.0,1.0,0.09784442186355591,0.13099728524684906,0.19031046330928802,0.057169653475284576,0.06698732823133469,0.0,0.11847195774316788,0.10246093571186066,0.2357579469680786,1,1,2,3,3,1,14,32,96,64,80,115,0,3,4,1
9.0,6.0,3.0,2.0,8.0,4.0,7.0,5.0,1.0,0.0,0.12598493695259094,0.15309113264083862,0.16049331426620483,0.0019865352660417557,0.13485148549079895,0.04091183841228485,0.1305197775363922,0.2521609961986542,0,0,0,2,2,3,72,92,32,48,94,115,1,2,2,4
7.0,3.0,2.0,6.0,8.0,4.0,9.0,5.0,1.0,0.04592669755220413,0.1383124440908432,0.16132938861846924,0.09723704308271408,0.025988373905420303,0.13431815803050995,0.0,0.11186172068119049,0.2850261926651001,0,0,1,2,1,2,54,88,8,16,92,98,0,1,6,2
5.0,2.0,3.0,9.0,6.0,8.0,7.0,4.0,1.0,0.1381448209285736,0.17834632098674774,0.16448546946048737,0.0,0.05229528620839119,0.010945339687168598,0.032701246440410614,0.14847059547901154,0.2746109366416931,1,1,0,0,3,0,16,60,64,48,44,97,0,0,7,0
6.0,2.0,4.0,9.0,3.0,5.0,8.0,7.0,1.0,0.08032985776662827,0.1926407665014267,0.12137295305728912,0.0,0.1649644523859024,0.08132385462522507,0.011385171674191952,0.07970812916755676,0.26827481389045715,1,1,2,3,1,2,68,76,24,16,38,91,2,2,9,0
8.0,3.0,4.0,5.0,2.0,7.0,9.0,6.0,1.0,0.0536043718457222,0.17888087034225464,0.11035848408937454,0.10743320733308792,0.19355271756649017,0.05593303218483925,0.0,0.060754720121622086,0.2394825965166092,1,1,1,3,0,3,32,8,72,48,30,77,2,3,7,2
9.0,2.0,6.0,3.0,7.0,4.0,8.0,5.0,1.0,0.0,0.17323607206344604,0.10794730484485626,0.1586916148662567,0.08783309906721115,0.1299513727426529,0.02230461873114109,0.11024481803178787,0.20979109406471252,0,0,1,1,2,1,42,48,24,96,50,52,2,0,7,2
5.0,4.0,3.0,9.0,2.0,6.0,8.0,7.0,1.0,0.09770085662603378,0.10622455924749374,0.1196434497833252,0.0,0.21172206103801727,0.08304321765899658,0.01437339372932911,0.06676061451435089,0.30053186416625977,0,1,0,0,2,3,58,72,112,0,68,82,1,0,6,2
8.0,3.0,2.0,6.0,9.0,5.0,7.0,4.0,1.0,0.04986654594540596,0.1512172520160675,0.16338196396827698,0.08631487935781479,0.0,0.1242307797074318,0.05622103810310364,0.14734899997711182,0.22141852974891663,0,0,2,1,3,0,100,12,112,32,86,88,0,2,8,0
7.0,2.0,4.0,8.0,3.0,6.0,9.0,5.0,1.0,0.07120750099420547,0.16962946951389313,0.14306330680847168,0.062213074415922165,0.15276095271110535,0.09388552606105804,0.0,0.10413768142461777,0.2031024843454361,2,1,1,2,0,0,68,76,112,64,10,92,1,2,8,1
8.0,4.0,2.0,6.0,7.0,3.0,5.0,9.0,1.0,0.025074608623981476,0.07828648388385773,0.21066947281360626,0.035795554518699646,0.02726670913398266,0.12822756171226501,0.07799911499023438,0.0,0.4166804850101471,0,0,3,2,3,0,48,16,0,112,76,113,1,3,4,4
9.0,4.0,3.0,2.0,8.0,5.0,7.0,6.0,1.0,0.0,0.13514263927936554,0.14887262880802155,0.238819420337677,0.037999387830495834,0.06110912561416626,0.04801955819129944,0.06068980321288109,0.2693474292755127,0,0,0,1,1,2,22,28,32,48,28,95,1,2,1,5
8.0,2.0,4.0,3.0,9.0,5.0,7.0,6.0,1.0,0.025409627705812454,0.1791059374809265,0.12552522122859955,0.14804953336715698,0.0,0.09622091799974442,0.05891408771276474,0.08625472337007523,0.280519962310791,0,0,3,2,1,3,36,48,48,48,40,74,0,2,1,5
9.0,5.0,3.0,2.0,7.0,6.0,4.0,8.0,1.0,0.0,0.08139043301343918,0.1812722086906433,0.22795455157756805,0.01856301724910736,0.07199511677026749,0.088492251932621,0.009480221197009087,0.3208521902561188,0,1,2,0,3,2,42,112,8,96,2,6,1,0,2,5
7.0,4.0,2.0,6.0,9.0,5.0,8.0,3.0,1.0,0.05806947126984596,0.11383801698684692,0.18023154139518738,0.08845843374729156,0.0,0.09840217977762222,0.037120286375284195,0.13421672582626343,0.2896633446216583,1,0,1,2,3,2,10,68,40,96,80,101,2,0,3,0
9.0,3.0,4.0,2.0,7.0,5.0,6.0,8.0,1.0,0.0,0.16472269594669342,0.12662753462791443,0.21170689165592194,0.032498668879270554,0.10262417793273926,0.034121930599212646,0.011589785106480122,0.3161083161830902,2,0,1,1,2,1,44,76,16,48,34,35,2,0,4,2
9.0,3.0,4.0,2.0,7.0,5.0,8.0,6.0,1.0,0.0,0.15844576060771942,0.10817272216081619,0.20184825360774994,0.08492006361484528,0.09838683903217316,0.023543914780020714,0.0928807184100151,0.23180171847343445,0,0,1,2,3,1,62,16,104,96,18,53,2,2,2,0
9.0,4.0,3.0,2.0,8.0,6.0,5.0,7.0,1.0,0.0,0.08313416689634323,0.179859459400177,0.23884738981723785,0.019262827932834625,0.06596192717552185,0.07752465456724167,0.026785006746649742,0.3086245656013489,0,0,1,1,3,1,16,24,48,112,2,32,2,0,8,0
9.0,6.0,2.0,4.0,8.0,5.0,7.0,3.0,1.0,0.0,0.06995372474193573,0.23196621239185333,0.11008559167385101,0.00046697710058651865,0.08254538476467133,0.035485878586769104,0.15360195934772491,0.3158942759037018,0,1,2,2,3,0,114,48,64,0,94,95,0,1,8,0
5.0,3.0,2.0,8.0,7.0,9.0,6.0,4.0,1.0,0.09500105679035187,0.14856839179992676,0.1883961260318756,0.0009498895960859954,0.05395672470331192,0.0,0.08657005429267883,0.12474822998046875,0.30180951952934265,0,1,3,2,2,1,84,48,112,80,58,112,0,2,9,0
7.0,4.0,1.0,6.0,8.0,9.0,3.0,5.0,2.0,0.039080824702978134,0.11239013820886612,0.25278812646865845,0.08858917653560638,0.01136274915188551,0.0,0.1536642462015152,0.09542457014322281,0.24670016765594482,1,1,2,1,1,1,2,52,8,32,88,99,0,1,9,0
9.0,4.0,3.0,2.0,8.0,5.0,6.0,7.0,1.0,0.0,0.11633625626564026,0.14763358235359192,0.2306925505399704,0.02746124565601349,0.07522722333669662,0.05833414942026138,0.045849092304706573,0.29846590757369995,2,0,0,0,1,3,4,16,48,32,8,41,2,0,5,3
7.0,5.0,2.0,6.0,9.0,8.0,4.0,3.0,1.0,0.05772959813475609,0.09859529882669449,0.21342170238494873,0.08158599585294724,0.0,0.050050802528858185,0.11815254390239716,0.12255484610795975,0.25790920853614807,0,1,2,0,2,2,76,12,96,16,82,109,2,2,3,6
9.0,4.0,3.0,1.0,7.0,6.0,5.0,8.0,2.0,0.0,0.08536139130592346,0.16041147708892822,0.2629137635231018,0.04856400564312935,0.06347620487213135,0.07436304539442062,0.04832782596349716,0.2565822899341583,0,0,0,2,3,3,14,104,8,112,20,22,1,2,9,0
4.0,3.0,2.0,5.0,8.0,7.0,9.0,6.0,1.0,0.07338867336511612,0.153207927942276,0.15804427862167358,0.07266861945390701,0.03831383213400841,0.06209632381796837,0.0,0.06977459788322449,0.3725057542324066,1,0,0,0,1,0,10,0,0,112,74,101,0,1,6,3
9.0,3.0,4.0,5.0,7.0,2.0,8.0,6.0,1.0,0.0,0.13647831976413727,0.13438089191913605,0.13357949256896973,0.04383603110909462,0.16201083362102509,0.017574235796928406,0.08953897655010223,0.2826012074947357,0,0,1,3,0,3,86,96,48,112,88,108,1,0,1,6
9.0,2.0,3.0,4.0,6.0,7.0,5.0,8.0,1.0,0.0,0.1749357283115387,0.16876935958862305,0.1612425595521927,0.0740928053855896,0.06194084882736206,0.07529657334089279,0.05943147838115692,0.2242906540632248,0,1,1,2,2,0,92,0,0,80,2,48,0,0,8,0
9.0,2.0,4.0,3.0,6.0,5.0,8.0,7.0,1.0,0.0,0.17499643564224243,0.11816179752349854,0.11865133047103882,0.08664290606975555,0.09613320231437683,0.022843198850750923,0.023629210889339447,0.358941912651062,0,0,2,1,0,0,16,68,40,32,72,73,1,3,0,5
9.0,5.0,2.0,4.0,6.0,7.0,8.0,3.0,1.0,0.0,0.12553074955940247,0.19574564695358276,0.13811802864074707,0.04248936101794243,0.04197460412979126,0.03566810116171837,0.169657364487648,0.2508161664009094,1,0,3,3,0,2,96,60,104,112,2,118,0,3,9,0
3.0,2.0,4.0,8.0,6.0,9.0,7.0,5.0,1.0,0.1693970113992691,0.18590840697288513,0.13743789494037628,0.004490987863391638,0.08417830616235733,0.0,0.03811459615826607,0.13637037575244904,0.24410241842269897,0,1,1,3,1,1,106,12,8,0,72,88,0,1,5,1
7.0,2.0,3.0,8.0,6.0,4.0,9.0,5.0,1.0,0.0717410296201706,0.21224990487098694,0.12821906805038452,0.0028651917818933725,0.08726664632558823,0.11865027248859406,0.0,0.09106874465942383,0.2879391312599182,0,1,3,3,3,1,26,104,88,16,34,97,0,3,5,1
8.0,2.0,4.0,3.0,7.0,5.0,9.0,6.0,1.0,0.007609446067363024,0.14114615321159363,0.12271352857351303,0.1245858296751976,0.04624562710523605,0.09427745640277863,0.0,0.07169570028781891,0.3917262554168701,0,0,3,2,3,3,10,92,40,80,60,78,1,2,9,0
8.0,6.0,3.0,5.0,7.0,4.0,9.0,2.0,1.0,0.0015874452656134963,0.11739534884691238,0.15584643185138702,0.131422221660614,0.048400767147541046,0.13855011761188507,0.0,0.1675654649734497,0.23923221230506897,0,0,0,1,0,3,80,60,96,64,32,70,1,3,6,3
8.0,1.0,5.0,6.0,3.0,7.0,9.0,4.0,2.0,0.024482691660523415,0.18374747037887573,0.12991829216480255,0.11406658589839935,0.15663006901741028,0.08478212356567383,0.0,0.1314248889684677,0.1749478578567505,0,1,1,1,0,3,48,100,32,48,66,69,0,2,1,7
8.0,3.0,2.0,5.0,7.0,6.0,9.0,4.0,1.0,0.037502139806747437,0.16043847799301147,0.1676790863275528,0.07999232411384583,0.051697999238967896,0.06300228834152222,0.0,0.15868689119815826,0.2810007929801941,0,1,3,2,3,3,68,104,24,16,6,116,1,2,6,3
8.0,3.0,2.0,6.0,5.0,4.0,7.0,9.0,1.0,0.010580813512206078,0.1231340691447258,0.1599365472793579,0.05958516150712967,0.06179589405655861,0.0945727527141571,0.05202279984951019,0.0,0.4383719563484192,0,0,3,3,1,1,20,100,40,112,46,104,0,0,4,1
9.0,3.0,4.0,2.0,7.0,5.0,8.0,6.0,1.0,0.0,0.18695123493671417,0.1054951623082161,0.19349749386310577,0.0542270801961422,0.10352963954210281,0.04127064347267151,0.059762097895145416,0.25526663661003113,0,0,3,1,3,1,18,56,96,16,20,50,1,0,6,3
8.0,2.0,3.0,6.0,7.0,5.0,9.0,4.0,1.0,0.051375847309827805,0.1690184772014618,0.14068685472011566,0.09272242337465286,0.08675885200500488,0.10300344973802567,0.0,0.11909859627485275,0.23733550310134888,2,0,2,1,2,3,8,100,24,80,40,96,0,2,2,1
8.0,5.0,2.0,4.0,9.0,7.0,6.0,3.0,1.0,0.028428932651877403,0.09815490245819092,0.20652951300144196,0.11195535957813263,0.0,0.07357249408960342,0.09217839688062668,0.1260649561882019,0.26311543583869934,0,0,3,1,0,0,104,60,96,64,106,118,0,0,5,2
9.0,3.0,2.0,5.0,6.0,4.0,7.0,8.0,1.0,0.0,0.14780668914318085,0.17185324430465698,0.10351258516311646,0.047763045877218246,0.10754723846912384,0.03277907520532608,0.027721349149942398,0.36101675033569336,0,0,3,0,1,2,66,100,32,16,82,102,0,0,6,3
9.0,4.0,5.0,2.0,7.0,3.0,8.0,6.0,1.0,0.0,0.149790421128273,0.13169704377651215,0.16389085352420807,0.03435039520263672,0.15580934286117554,0.0004592933692038059,0.12364974617958069,0.24035292863845825,0,0,1,0,0,3,26,72,24,32,22,90,0,2,1,7
5.0,3.0,2.0,8.0,4.0,7.0,9.0,6.0,1.0,0.05977395921945572,0.20468294620513916,0.22658011317253113,0.03550735488533974,0.10355722904205322,0.054213158786296844,0.0,0.05635036155581474,0.25933489203453064,2,0,1,1,2,0,8,48,96,16,54,89,1,1,5,0
8.0,6.0,4.0,3.0,7.0,5.0,9.0,1.0,2.0,0.0196483563631773,0.11829749494791031,0.13670246303081512,0.14448945224285126,0.07824032008647919,0.12765303254127502,0.0,0.20908208191394806,0.1658868044614792,0,1,2,0,0,3,70,28,112,112,76,79,0,3,7,2
2.0,5.0,4.0,8.0,6.0,3.0,9.0,7.0,1.0,0.14328476786613464,0.10819079726934433,0.1216496154665947,0.01741437427699566,0.08935122191905975,0.13924188911914825,0.0,0.07013432681560516,0.31073302030563354,1,0,0,1,2,2,58,24,8,16,74,85,2,1,8,1
8.0,3.0,2.0,5.0,9.0,6.0,7.0,4.0,1.0,0.0007738528656773269,0.13944599032402039,0.17395517230033875,0.11830640584230423,0.0,0.0743434950709343,0.05156242474913597,0.12583065032958984,0.31578201055526733,0,0,2,0,2,1,116,40,32,48,16,107,1,1,8,0
5.0,1.0,7.0,8.0,4.0,6.0,9.0,3.0,2.0,0.13657934963703156,0.1927667260169983,0.102965347468853,0.00857524573802948,0.13755309581756592,0.11989288777112961,0.0,0.14526695013046265,0.1564003974199295,0,1,1,1,0,2,88,4,24,64,62,78,0,1,7,1
9.0,2.0,4.0,3.0,5.0,6.0,8.0,7.0,1.0,0.0,0.20767740905284882,0.09663279354572296,0.15762515366077423,0.0860796570777893,0.08010721206665039,0.016033798456192017,0.018203193321824074,0.33764076232910156,0,1,1,0,2,2,24,108,96,16,48,58,1,1,5,1
7.0,2.0,3.0,8.0,5.0,4.0,9.0,6.0,1.0,0.05433659628033638,0.22525811195373535,0.12441188097000122,0.02416255883872509,0.09921135008335114,0.1102721244096756,0.0,0.07475829869508743,0.28758907318115234,2,1,3,3,2,1,30,72,104,64,22,100,1,2,1,2
9.0,3.0,4.0,1.0,7.0,6.0,8.0,5.0,2.0,0.0,0.1511487513780594,0.12567953765392303,0.20755286514759064,0.08376149833202362,0.103325754404068,0.041335321962833405,0.10788851976394653,0.1793077439069748,1,0,2,3,1,1,98,80,8,32,24,46,0,0,0,1
8.0,2.0,5.0,3.0,7.0,1.0,9.0,4.0,6.0,0.031967900693416595,0.13309252262115479,0.1279025822877884,0.13279323279857635,0.10802672058343887,0.21036851406097412,0.0,0.13204163312911987,0.123806893825531,0,0,0,2,3,0,14,36,40,0,50,111,2,1,6,3
1.0,4.0,2.0,9.0,6.0,8.0,7.0,3.0,5.0,0.18097500503063202,0.14743107557296753,0.17433087527751923,0.0,0.0949913039803505,0.03312167525291443,0.05307755991816521,0.17326615750789642,0.14280633628368378,0,1,0,0,3,2,4,16,16,112,58,111,0,2,3,0
9.0,3.0,1.0,5.0,8.0,7.0,6.0,4.0,2.0,0.0,0.1526179015636444,0.29697704315185547,0.11502961814403534,0.023971639573574066,0.02624698542058468,0.0976298600435257,0.1267397403717041,0.1607871949672699,0,0,0,1,2,3,64,64,48,0,114,116,0,0,6,1
8.0,3.0,2.0,4.0,9.0,6.0,7.0,5.0,1.0,0.025387320667505264,0.11096792668104172,0.18453049659729004,0.1075754463672638,0.0,0.08220527321100235,0.076249860227108,0.08899949491024017,0.32408419251441956,0,0,0,2,0,0,104,100,48,0,40,100,2,2,9,0
8.0,5.0,2.0,4.0,9.0,3.0,6.0,7.0,1.0,0.017566032707691193,0.09816493839025497,0.19371232390403748,0.10497643798589706,0.0,0.12046372145414352,0.0928574949502945,0.060153279453516006,0.31210577487945557,0,0,1,1,1,3,48,112,64,32,50,118,1,2,6,0
9.0,6.0,2.0,3.0,8.0,5.0,4.0,7.0,1.0,0.0,0.07870563864707947,0.1719406694173813,0.12934845685958862,0.03437677025794983,0.08545869588851929,0.08942195773124695,0.05976242944598198,0.3509853780269623,0,1,1,2,0,2,30,16,104,112,110,119,1,0,3,5
8.0,3.0,2.0,5.0,9.0,6.0,4.0,7.0,1.0,0.05247974395751953,0.16642476618289948,0.18889419734477997,0.08840154856443405,0.0,0.07860346883535385,0.09936316311359406,0.06153085082769394,0.26430225372314453,0,1,3,2,0,1,6,84,64,64,86,90,2,2,7,1
7.0,2.0,3.0,8.0,4.0,5.0,9.0,6.0,1.0,0.0815819501876831,0.2052568942308426,0.13498598337173462,0.01685086265206337,0.11420392990112305,0.10435288399457932,0.0,0.09974995255470276,0.2430175393819809,0,1,2,0,1,2,58,16,104,16,26,94,0,2,2,7
2.0,4.0,1.0,8.0,7.0,9.0,6.0,5.0,3.0,0.1671990305185318,0.14286181330680847,0.20485880970954895,0.010328059084713459,0.08230579644441605,0.0,0.11489057540893555,0.12186164408922195,0.15569427609443665,0,1,0,3,1,3,70,32,16,80,78,113,0,3,0,5
7.0,6.0,2.0,5.0,9.0,8.0,4.0,3.0,1.0,0.04576946422457695,0.08261468261480331,0.21758976578712463,0.08722858130931854,0.0,0.041073743253946304,0.14047139883041382,0.14781782031059265,0.2374344915151596,0,0,2,1,0,2,6,52,64,96,88,115,1,0,1,8
9.0,4.0,3.0,2.0,7.0,6.0,5.0,8.0,1.0,0.0,0.11621638387441635,0.15243616700172424,0.21818587183952332,0.05156015232205391,0.06842178106307983,0.07507554441690445,0.012204635888338089,0.3058994710445404,0,1,1,0,2,2,88,112,80,112,10,14,2,3,6,3
9.0,4.0,3.0,2.0,7.0,5.0,8.0,6.0,1.0,0.0,0.09712863713502884,0.14942651987075806,0.18521371483802795,0.04862401634454727,0.07204499840736389,0.014738533645868301,0.06414368748664856,0.3686799108982086,0,0,2,2,2,0,104,4,32,112,20,83,0,0,4,2
6.0,4.0,3.0,5.0,8.0,9.0,7.0,2.0,1.0,0.07478544116020203,0.10249823331832886,0.19440093636512756,0.08110811561346054,0.007025148719549179,0.0,0.03437862917780876,0.203189417719841,0.3026140630245209,0,1,1,2,3,3,84,20,24,112,74,104,1,3,3,0
9.0,4.0,2.0,5.0,6.0,7.0,8.0,3.0,1.0,0.0,0.13079722225666046,0.17456035315990448,0.11657929420471191,0.07650049030780792,0.07634882628917694,0.006681368220597506,0.1315915882587433,0.2869408428668976,2,0,3,1,2,1,54,92,16,64,36,97,2,0,2,4
8.0,2.0,6.0,3.0,7.0,4.0,9.0,5.0,1.0,0.030172189697623253,0.18268358707427979,0.10509070754051208,0.141095831990242,0.08152659237384796,0.12963655591011047,0.0,0.1207856684923172,0.20900887250900269,0,0,1,0,1,2,0,12,56,48,88,96,0,3,7,0
9.0,3.0,4.0,2.0,7.0,5.0,8.0,6.0,1.0,0.0,0.16089214384555817,0.11005084216594696,0.228532612323761,0.047799043357372284,0.10300545394420624,0.03499544411897659,0.055242378264665604,0.25948208570480347,0,0,1,0,1,2,2,20,40,0,36,109,2,1,0,4
8.0,2.0,4.0,5.0,3.0,6.0,9.0,7.0,1.0,0.025185083970427513,0.18644270300865173,0.1277914196252823,0.0904761478304863,0.18429851531982422,0.07325437664985657,0.0,0.06309708207845688,0.24945467710494995,0,1,3,3,1,3,72,12,96,0,28,65,0,2,2,1
8.0,4.0,2.0,3.0,5.0,7.0,6.0,9.0,1.0,0.008251083083450794,0.0805446058511734,0.16848528385162354,0.11302951723337173,0.07007560133934021,0.020083406940102577,0.022440331056714058,0.0,0.5170901417732239,0,0,0,3,2,1,18,96,8,16,58,97,2,2,1,1
9.0,2.0,5.0,4.0,3.0,7.0,8.0,6.0,1.0,0.0,0.15714038908481598,0.10224520415067673,0.10293395072221756,0.11205599457025528,0.06418237090110779,0.007630759384483099,0.08392155170440674,0.3698897659778595,0,0,2,1,2,1,110,56,72,64,60,83,1,0,3,1
9.0,5.0,2.0,3.0,7.0,4.0,6.0,8.0,1.0,0.0,0.0877748429775238,0.15914800763130188,0.11960738152265549,0.044950880110263824,0.10700181126594543,0.04895975813269615,0.029076270759105682,0.40348103642463684,0,0,3,2,3,3,64,100,32,0,38,106,1,1,3,0
6.0,4.0,3.0,7.0,9.0,1.0,8.0,5.0,2.0,0.07572872936725616,0.12136852741241455,0.17692692577838898,0.05902959778904915,0.0,0.25435057282447815,0.03681670129299164,0.08624964207410812,0.18952929973602295,0,1,1,3,1,1,34,40,32,0,118,119,2,0,0,4
8.0,2.0,4.0,3.0,7.0,5.0,6.0,9.0,1.0,0.045643649995326996,0.18431542813777924,0.10493968427181244,0.13403765857219696,0.08567336201667786,0.09730000793933868,0.09146209806203842,0.0,0.2566280961036682,0,1,3,1,2,0,12,56,104,112,18,61,2,1,1,6
9.0,4.0,3.0,2.0,6.0,5.0,8.0,7.0,1.0,0.0,0.13011957705020905,0.15280990302562714,0.16810216009616852,0.09120359271764755,0.09549129009246826,0.04297918081283569,0.08933405578136444,0.22996023297309875,0,0,0,2,3,0,62,8,24,16,52,64,2,1,7,1
9.0,6.0,2.0,3.0,8.0,4.0,5.0,7.0,1.0,0.0,0.06985240429639816,0.21394535899162292,0.1390308141708374,0.03169039636850357,0.13441932201385498,0.08963707089424133,0.06541038304567337,0.25601425766944885,0,0,1,1,1,2,118,92,112,0,114,119,0,2,7,0
8.0,5.0,2.0,4.0,9.0,3.0,7.0,6.0,1.0,0.01973986253142357,0.08779270946979523,0.17343005537986755,0.12164383381605148,0.0,0.13667243719100952,0.047511279582977295,0.052294690161943436,0.3609151244163513,1,1,2,1,0,2,84,12,16,32,116,119,1,0,0,6
7.0,6.0,2.0,5.0,9.0,8.0,4.0,3.0,1.0,0.06312428414821625,0.09753698855638504,0.18959373235702515,0.09831146895885468,0.0,0.05574274808168411,0.12117166072130203,0.13750028610229492,0.237018883228302,0,0,1,0,2,1,4,60,56,48,86,115,2,1,2,4
9.0,2.0,4.0,6.0,3.0,5.0,7.0,8.0,1.0,0.0,0.2385421097278595,0.12148316949605942,0.06742049008607864,0.146626815199852,0.08054183423519135,0.027800485491752625,0.007467123679816723,0.3101179897785187,0,1,3,0,1,3,102,100,88,80,42,70,1,2,9,0
9.0,3.0,2.0,4.0,5.0,8.0,6.0,7.0,1.0,0.0,0.1699802279472351,0.20619699358940125,0.16868212819099426,0.11348793655633926,0.00044167684973217547,0.014933770522475243,0.013380066491663456,0.3128972053527832,0,0,2,1,0,0,90,92,0,16,34,70,1,0,9,0
9.0,5.0,2.0,3.0,7.0,4.0,8.0,6.0,1.0,0.0,0.12604261934757233,0.17617714405059814,0.17337602376937866,0.07825911045074463,0.1296551674604416,0.01475834846496582,0.09525739401578903,0.2064741849899292,0,0,0,1,2,3,64,52,40,48,60,68,2,0,2,2
9.0,7.0,2.0,3.0,8.0,4.0,5.0,6.0,1.0,0.0,0.07760438323020935,0.22355125844478607,0.1486978381872177,0.02639221027493477,0.1038612425327301,0.09452668577432632,0.07986710220575333,0.24549928307533264,0,1,0,2,2,1,72,32,112,64,106,111,1,0,7,1
8.0,7.0,2.0,4.0,9.0,6.0,5.0,3.0,1.0,0.015350406989455223,0.07147461175918579,0.1998978555202484,0.13435965776443481,0.0,0.07352197170257568,0.07912833243608475,0.14763417840003967,0.2786329686641693,0,0,0,3,1,0,116,36,32,112,58,95,0,0,4,1
6.0,4.0,2.0,9.0,8.0,5.0,7.0,3.0,1.0,0.06549261510372162,0.15116098523139954,0.1888297200202942,0.0,0.0054346718825399876,0.08230990171432495,0.016012124717235565,0.1532490998506546,0.337510883808136,0,1,1,1,2,1,106,20,88,32,48,109,1,1,6,3
6.0,3.0,2.0,5.0,7.0,4.0,9.0,8.0,1.0,0.05835222080349922,0.11471091210842133,0.14967551827430725,0.09280824661254883,0.030578739941120148,0.09760285168886185,0.0,0.02812786214053631,0.4281436502933502,0,0,1,2,1,2,58,52,96,80,68,109,1,1,4,3
9.0,2.0,4.0,3.0,5.0,6.0,7.0,8.0,1.0,0.0,0.20117570459842682,0.12479575723409653,0.1325102150440216,0.12237618863582611,0.06502529978752136,0.017457759007811546,0.0009168965625576675,0.33574217557907104,0,1,3,3,2,2,40,68,56,96,50,63,1,0,3,4
9.0,8.0,1.0,5.0,6.0,7.0,3.0,4.0,2.0,0.0,0.01232978980988264,0.3061031699180603,0.09743952006101608,0.023126481100916862,0.02161778323352337,0.14828559756278992,0.11766418814659119,0.27343347668647766,0,1,0,3,3,3,38,8,8,64,98,103,0,3,5,0
8.0,7.0,2.0,5.0,9.0,4.0,6.0,3.0,1.0,0.048015061765909195,0.06651712208986282,0.20176365971565247,0.10921309143304825,0.0,0.11085470020771027,0.10733602195978165,0.13401110470294952,0.22228924930095673,0,1,3,1,2,0,98,72,56,96,92,101,1,1,5,2
9.0,7.0,1.0,5.0,8.0,3.0,6.0,4.0,2.0,0.0,0.041003722697496414,0.23208004236221313,0.11378465592861176,0.038456711918115616,0.16339562833309174,0.06571889668703079,0.1268688142299652,0.21869152784347534,0,0,2,1,3,1,2,68,16,32,92,95,1,2,7,0
7.0,2.0,3.0,8.0,5.0,6.0,9.0,4.0,1.0,0.0784115344285965,0.21147537231445312,0.12206094712018967,0.011080289259552956,0.11655580997467041,0.08072898536920547,0.0,0.12025336176156998,0.25943368673324585,0,1,1,3,2,1,4,100,40,16,34,91,0,1,5,3
9.0,3.0,6.0,2.0,4.0,5.0,8.0,7.0,1.0,0.0,0.17347458004951477,0.1023126095533371,0.20285558700561523,0.11257795244455338,0.10671490430831909,0.009892486035823822,0.08074335008859634,0.21142853796482086,1,0,1,2,1,1,50,12,88,0,0,59,1,1,3,0
8.0,7.0,2.0,4.0,9.0,6.0,3.0,5.0,1.0,0.0035957146901637316,0.03720449283719063,0.23055006563663483,0.12180005013942719,0.0,0.08581455051898956,0.12892776727676392,0.10768795758485794,0.2844194173812866,0,1,0,3,0,2,92,104,96,0,96,108,2,1,7,2
8.0,5.0,2.0,6.0,9.0,7.0,4.0,3.0,1.0,0.051443248987197876,0.09876573085784912,0.20491626858711243,0.0983741283416748,0.0,0.053223419934511185,0.12041940540075302,0.1283598691225052,0.24449798464775085,0,1,2,2,3,3,58,40,40,80,84,109,2,3,1,2
5.0,4.0,3.0,8.0,7.0,6.0,9.0,2.0,1.0,0.0993184819817543,0.14590270817279816,0.15083780884742737,0.05044206231832504,0.06948335468769073,0.08574369549751282,0.0,0.16071316599845886,0.23755872249603271,0,1,3,2,0,3,96,112,112,64,34,100,0,2,2,7
7.0,5.0,2.0,6.0,9.0,8.0,4.0,3.0,1.0,0.05025702714920044,0.10624729096889496,0.1997479498386383,0.09709852188825607,0.0,0.04882347211241722,0.1200936809182167,0.12863492965698242,0.24909707903862,0,1,1,1,2,2,4,24,0,112,84,107,2,1,3,1
6.0,4.0,2.0,5.0,8.0,9.0,7.0,3.0,1.0,0.03881962224841118,0.13173829019069672,0.2006373107433319,0.05397478863596916,0.019166264683008194,0.0,0.03694726526737213,0.1831846535205841,0.3355318009853363,0,1,3,2,3,3,34,4,40,48,70,115,1,0,3,4
9.0,4.0,2.0,3.0,8.0,5.0,6.0,7.0,1.0,0.0,0.11233508586883545,0.19335681200027466,0.1326122134923935,0.03486894443631172,0.0971359983086586,0.07068127393722534,0.06537865847349167,0.29363101720809937,0,0,1,1,3,1,96,100,8,16,84,102,2,1,3,5
